,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,bid_px_01,bid_sz_01,bid_ct_01,bid_px_02,bid_sz_02,bid_ct_02,bid_px_03,bid_sz_03,bid_ct_03,bid_px_04,bid_sz_04,bid_ct_04,bid_px_05,bid_sz_05,bid_ct_05,bid_px_06,bid_sz_06,bid_ct_06,bid_px_07,bid_sz_07,bid_ct_07,bid_px_08,bid_sz_08,bid_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_00,ask_sz_00,ask_ct_00,ask_px_01,ask_sz_01,ask_ct_01,ask_px_02,ask_sz_02,ask_ct_02,ask_px_03,ask_sz_03,ask_ct_03,ask_px_04,ask_sz_04,ask_ct_04,ask_px_05,ask_sz_05,ask_ct_05,ask_px_06,ask_sz_06,ask_ct_06,ask_px_07,ask_sz_07,ask_ct_07,ask_px_08,ask_sz_08,ask_ct_08,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2186,2025-07-17T16:38:29.676880707Z,2025-07-17T16:38:29.676715468Z,10,2,1108,A,A,5,14.5,100,130,165239,307176262,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.95,2,1,13.96,100,1,14.19,100,1,14.35,200,2,14.48,1500,3,14.5,100,1,14.54,700,1,14.57,100,1,14.65,700,1,14.78,100,1,ARL,370456865
2187,2025-07-17T16:38:29.885303008Z,2025-07-17T16:38:29.885137793Z,10,2,1108,A,A,0,13.45,15,130,165215,307178053,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.95,2,1,13.96,100,1,14.19,100,1,14.35,200,2,14.48,1500,3,14.5,100,1,14.54,700,1,14.57,100,1,14.65,700,1,ARL,370459453
2188,2025-07-17T16:38:29.888483332Z,2025-07-17T16:38:29.888318043Z,10,2,1108,C,A,5,14.48,100,130,165289,307178079,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.95,2,1,13.96,100,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,100,1,14.54,700,1,14.57,100,1,14.65,700,1,ARL,370438201
2189,2025-07-17T16:38:29.941014789Z,2025-07-17T16:38:29.940849318Z,10,2,1108,C,A,-1,13.96,100,0,165471,307179401,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.95,2,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,100,1,14.54,700,1,14.57,100,1,14.65,700,1,14.75,100,1,ARL,370441181
2190,2025-07-17T16:38:29.941014789Z,2025-07-17T16:38:29.940849318Z,10,2,1108,A,A,1,13.46,100,130,165471,307179401,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.95,2,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,100,1,14.54,700,1,14.57,100,1,14.65,700,1,ARL,370461533
2191,2025-07-17T16:38:29.941750054Z,2025-07-17T16:38:29.941583872Z,10,2,1108,A,A,6,14.5,100,0,166182,307179436,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.95,2,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,200,2,14.54,700,1,14.57,100,1,14.65,700,1,ARL,370461549
2192,2025-07-17T16:38:29.941750054Z,2025-07-17T16:38:29.941584913Z,10,2,1108,C,A,-1,14.57,100,130,165141,307179437,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.95,2,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,200,2,14.54,700,1,14.65,700,1,14.75,100,1,ARL,370453877
2193,2025-07-17T16:38:29.942103994Z,2025-07-17T16:38:29.941938640Z,10,2,1108,A,A,3,14.06,100,130,165354,307179451,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.95,2,1,14.06,100,1,14.19,100,1,14.35,200,2,14.48,1400,2,14.5,200,2,14.54,700,1,14.65,700,1,ARL,370461553
2194,2025-07-17T16:38:29.942499783Z,2025-07-17T16:38:29.942334155Z,10,2,1108,A,A,6,14.41,100,130,165628,307179459,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.95,2,1,14.06,100,1,14.19,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.5,200,2,14.54,700,1,ARL,370461565
2195,2025-07-17T16:38:29.947455917Z,2025-07-17T16:38:29.947290480Z,10,2,1108,C,A,-1,13.95,2,0,165437,307179507,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,14.06,100,1,14.19,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.5,200,2,14.54,700,1,14.65,700,1,ARL,370439617
2196,2025-07-17T16:38:29.947455917Z,2025-07-17T16:38:29.947290480Z,10,2,1108,A,A,2,13.67,2,130,165437,307179507,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,14.06,100,1,14.19,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.5,200,2,14.54,700,1,ARL,370461621
2197,2025-07-17T16:38:29.948127549Z,2025-07-17T16:38:29.947962321Z,10,2,1108,C,A,-1,14.19,100,130,165228,307179509,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,14.06,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.5,200,2,14.54,700,1,14.65,700,1,ARL,370439549
2198,2025-07-17T16:38:29.948180463Z,2025-07-17T16:38:29.948015176Z,10,2,1108,A,A,3,13.73,100,130,165287,307179510,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,14.06,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.5,200,2,14.54,700,1,ARL,370461625
2199,2025-07-17T16:38:29.970846281Z,2025-07-17T16:38:29.970680913Z,10,2,1108,A,A,6,14.41,100,130,165368,307179786,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,14.06,100,1,14.35,200,2,14.41,200,2,14.48,1400,2,14.5,200,2,14.54,700,1,ARL,370461885
2200,2025-07-17T16:38:30.253787558Z,2025-07-17T16:38:30.253622210Z,10,2,1108,A,A,5,14.26,100,130,165348,307185663,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,14.06,100,1,14.26,100,1,14.35,200,2,14.41,200,2,14.48,1400,2,14.5,200,2,ARL,370467237
2201,2025-07-17T16:38:30.904150735Z,2025-07-17T16:38:30.903985079Z,10,2,1108,A,A,5,14.25,100,130,165656,307190980,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,14.06,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,14.48,1400,2,ARL,370476497
2202,2025-07-17T16:38:31.559865365Z,2025-07-17T16:38:31.559700071Z,10,2,1108,A,A,4,13.99,100,130,165294,307199961,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,ARL,370489233
2203,2025-07-17T16:38:38.032884239Z,2025-07-17T16:38:38.032718859Z,10,2,1108,A,A,6,14.18,700,130,165380,307265517,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.46,100,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.18,700,1,14.25,100,1,14.26,100,1,14.35,200,2,ARL,370582469
2204,2025-07-17T16:38:40.071053065Z,2025-07-17T16:38:40.070887680Z,10,2,1108,C,A,-1,13.46,100,130,165385,307283804,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.18,700,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,ARL,370461533
2205,2025-07-17T16:38:40.071319071Z,2025-07-17T16:38:40.071154064Z,10,2,1108,C,A,-1,14.18,700,130,165007,307283810,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,14.48,1400,2,ARL,370582469
2206,2025-07-17T16:38:40.071364017Z,2025-07-17T16:38:40.071198819Z,10,2,1108,A,A,9,14.42,700,130,165198,307283812,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,14.42,700,1,ARL,370605993
2207,2025-07-17T16:38:40.071419817Z,2025-07-17T16:38:40.071254343Z,10,2,1108,A,A,0,13.43,15,130,165474,307283813,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.06,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,ARL,370606001
2208,2025-07-17T16:38:40.071794956Z,2025-07-17T16:38:40.071629854Z,10,2,1108,C,A,-1,14.06,100,130,165102,307283822,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,200,2,14.42,700,1,ARL,370461553
2209,2025-07-17T16:38:40.072139081Z,2025-07-17T16:38:40.071973553Z,10,2,1108,C,A,8,14.41,100,0,165528,307283824,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.25,100,1,14.26,100,1,14.35,200,2,14.41,100,1,14.42,700,1,ARL,370461565
2210,2025-07-17T16:38:40.072156795Z,2025-07-17T16:38:40.071991669Z,10,2,1108,A,A,7,14.34,100,130,165126,307283825,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.25,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,ARL,370606029
2211,2025-07-17T16:38:40.075044980Z,2025-07-17T16:38:40.074879393Z,10,2,1108,C,A,-1,14.25,100,130,165587,307283845,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.73,100,1,13.99,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.42,700,1,ARL,370476497
2212,2025-07-17T16:38:40.083988648Z,2025-07-17T16:38:40.083823366Z,10,2,1108,C,A,-1,13.73,100,130,165282,307283911,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.99,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.42,700,1,14.48,1400,2,ARL,370461625
2213,2025-07-17T16:38:40.084019246Z,2025-07-17T16:38:40.083854409Z,10,2,1108,C,A,-1,14.42,700,130,164837,307283912,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.99,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.52,100,1,ARL,370605993
2214,2025-07-17T16:38:40.084042962Z,2025-07-17T16:38:40.083877729Z,10,2,1108,A,A,4,14,100,130,165233,307283913,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.67,2,1,13.99,100,1,14,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,ARL,370606301
2215,2025-07-17T16:38:40.084983393Z,2025-07-17T16:38:40.084817954Z,10,2,1108,C,A,-1,13.67,2,0,165439,307283919,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.99,100,1,14,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,14.52,100,1,ARL,370461621
2216,2025-07-17T16:38:40.084983393Z,2025-07-17T16:38:40.084817954Z,10,2,1108,A,A,2,13.95,2,130,165439,307283919,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.41,100,1,14.48,1400,2,ARL,370606329
2217,2025-07-17T16:38:40.091476523Z,2025-07-17T16:38:40.091311137Z,10,2,1108,C,A,-1,14.41,100,0,165386,307283939,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,ARL,370461885
2218,2025-07-17T16:38:40.104056045Z,2025-07-17T16:38:40.103890619Z,10,2,1108,C,A,-1,14,100,130,165426,307283993,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.54,700,1,ARL,370606301
2219,2025-07-17T16:38:40.104103420Z,2025-07-17T16:38:40.103938254Z,10,2,1108,A,A,4,14.23,100,130,165166,307283994,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.23,100,1,14.26,100,1,14.34,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,ARL,370606485
2220,2025-07-17T16:38:40.619905273Z,2025-07-17T16:38:40.619739793Z,10,2,1108,C,A,-1,14.26,100,130,165480,307292058,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.23,100,1,14.34,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.54,700,1,ARL,370467237
2221,2025-07-17T16:38:40.679615139Z,2025-07-17T16:38:40.679449976Z,10,2,1108,C,A,-1,14.34,100,130,165163,307292662,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.54,700,1,14.68,700,1,ARL,370606029
2222,2025-07-17T16:38:40.679963059Z,2025-07-17T16:38:40.679797676Z,10,2,1108,A,A,9,14.6,100,130,165383,307292683,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.54,700,1,14.6,100,1,ARL,370617053
2223,2025-07-17T16:38:40.980886187Z,2025-07-17T16:38:40.980719660Z,10,2,1108,A,A,8,14.53,100,0,166527,307295303,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,13.99,100,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.53,100,1,14.54,700,1,ARL,370619813
2224,2025-07-17T16:38:40.980886187Z,2025-07-17T16:38:40.980720043Z,10,2,1108,C,A,-1,13.99,100,130,166144,307295304,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.52,100,1,14.53,100,1,14.54,700,1,14.6,100,1,ARL,370489233
2225,2025-07-17T16:38:41.077087344Z,2025-07-17T16:38:41.076921744Z,10,2,1108,C,A,-1,14.52,100,0,165600,307296322,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.45,15,1,13.95,2,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.53,100,1,14.54,700,1,14.6,100,1,14.68,700,1,ARL,370606097
2226,2025-07-17T16:38:42.071060459Z,2025-07-17T16:38:42.070895211Z,10,2,1108,A,A,1,13.44,100,130,165248,307311258,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.95,2,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.53,100,1,14.54,700,1,14.6,100,1,ARL,370638733
2227,2025-07-17T16:38:42.071797100Z,2025-07-17T16:38:42.071631589Z,10,2,1108,C,A,-1,14.6,100,130,165511,307311262,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.95,2,1,14.23,100,1,14.35,200,2,14.48,1400,2,14.53,100,1,14.54,700,1,14.68,700,1,ARL,370617053
2228,2025-07-17T16:38:42.071798952Z,2025-07-17T16:38:42.071632569Z,10,2,1108,A,A,6,14.48,100,130,166383,307311263,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.95,2,1,14.23,100,1,14.35,200,2,14.48,1500,3,14.53,100,1,14.54,700,1,14.68,700,1,ARL,370638757
2229,2025-07-17T16:38:42.072149798Z,2025-07-17T16:38:42.071984594Z,10,2,1108,A,A,4,14.04,100,130,165204,307311265,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.95,2,1,14.04,100,1,14.23,100,1,14.35,200,2,14.48,1500,3,14.53,100,1,14.54,700,1,ARL,370638761
2230,2025-07-17T16:38:42.072229987Z,2025-07-17T16:38:42.072063883Z,10,2,1108,A,A,7,14.39,100,130,166104,307311266,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.95,2,1,14.04,100,1,14.23,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,ARL,370638765
2231,2025-07-17T16:38:42.074211752Z,2025-07-17T16:38:42.074046298Z,10,2,1108,C,A,-1,13.95,2,0,165454,307311292,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,14.04,100,1,14.23,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,14.54,700,1,ARL,370606329
2232,2025-07-17T16:38:42.074211752Z,2025-07-17T16:38:42.074046298Z,10,2,1108,A,A,3,13.71,2,130,165454,307311292,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,2,1,14.04,100,1,14.23,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,ARL,370638805
2233,2025-07-17T16:38:42.078232224Z,2025-07-17T16:38:42.078067093Z,10,2,1108,C,A,-1,14.23,100,130,165131,307311344,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,2,1,14.04,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,14.54,700,1,ARL,370606485
2234,2025-07-17T16:38:42.078281818Z,2025-07-17T16:38:42.078116589Z,10,2,1108,A,A,3,13.71,100,130,165229,307311345,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,14.04,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,14.54,700,1,ARL,370638829
2235,2025-07-17T16:38:42.078565517Z,2025-07-17T16:38:42.078400348Z,10,2,1108,A,A,5,14.23,100,130,165169,307311347,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,14.04,100,1,14.23,100,1,14.35,200,2,14.39,100,1,14.48,1500,3,14.53,100,1,ARL,370638833
2236,2025-07-17T16:38:42.088647035Z,2025-07-17T16:38:42.088481675Z,10,2,1108,A,A,7,14.39,100,130,165360,307311591,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,14.04,100,1,14.23,100,1,14.35,200,2,14.39,200,2,14.48,1500,3,14.53,100,1,ARL,370638997
2237,2025-07-17T16:38:42.253796551Z,2025-07-17T16:38:42.253631195Z,10,2,1108,A,A,6,14.24,100,130,165356,307313171,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,14.04,100,1,14.23,100,1,14.24,100,1,14.35,200,2,14.39,200,2,14.48,1500,3,ARL,370641493
2238,2025-07-17T16:38:42.858867827Z,2025-07-17T16:38:42.858701545Z,10,2,1108,A,A,4,13.97,100,0,166282,307318631,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,13.97,100,1,14.04,100,1,14.23,100,1,14.24,100,1,14.35,200,2,14.39,200,2,ARL,370648729
2239,2025-07-17T16:38:47.232918544Z,2025-07-17T16:38:47.232753264Z,10,2,1108,A,A,6,14.17,700,130,165280,307383998,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.43,15,1,13.44,100,1,13.45,15,1,13.71,102,2,13.97,100,1,14.04,100,1,14.17,700,1,14.23,100,1,14.24,100,1,14.35,200,2,ARL,370738933
2240,2025-07-17T16:39:58.874293523Z,2025-07-17T16:39:58.874128495Z,10,2,1108,C,A,-1,13.43,15,130,165028,309108049,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.44,100,1,13.45,15,1,13.71,102,2,13.97,100,1,14.04,100,1,14.17,700,1,14.23,100,1,14.24,100,1,14.35,200,2,14.39,200,2,ARL,370606001
2241,2025-07-17T16:40:01.981585967Z,2025-07-17T16:40:01.981419959Z,10,2,1108,A,A,0,13.42,15,128,166008,309194219,13.11,100,1,12.98,200,2,12.91,2,1,12.86,100,1,12.73,100,1,12.71,100,1,12.5,700,1,12.46,100,1,12.43,700,1,12.42,700,1,13.42,15,1,13.44,100,1,13.45,15,1,13.71,102,2,13.97,100,1,14.04,100,1,14.17,700,1,14.23,100,1,14.24,100,1,14.35,200,2,ARL,372913209
